logical_path,ext,size_bytes,depth,sha256,kind
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/schema_equivalence_test_records.docx,docx,36742,2,5d3c012722306b6a02061021aa0f7e97c4ca312d0a1c08452c291213752dbf65,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._schema_equivalence_test_records.docx,docx,219,2,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/schema_engine_contracts.docx,docx,37003,2,e7dd85beb39a1249059026b3a0d0073ea5bf41739c7f7dad4f514d9366a7b7a5,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._schema_engine_contracts.docx,docx,219,2,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/schema_verdicts_and_authority.docx,docx,37097,2,d411bcf968613c4ef29a0b5071e7765294a1a5578b0b3a1485a77da99742a1ef,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._schema_verdicts_and_authority.docx,docx,219,2,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/runtime_phase7_activation_status.docx,docx,36844,2,52d9243f6d6c9e437b19d0fc675407187c69356f51957a0344cdcd5e50501b56,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._runtime_phase7_activation_status.docx,docx,219,2,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/runtime_failure_state_map.docx,docx,37971,2,0ab0a50ce8a3ebbfc4a5cea3174dc696ac4b3c5e118a668c60081459248972c2,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._runtime_failure_state_map.docx,docx,219,2,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/schema_engine_input_output.docx,docx,38924,2,9292652eff91fdc639782edcfd9f036f9745f8e7cf1bb14c5afa1ecc94be849d,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._schema_engine_input_output.docx,docx,219,2,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/schema_override_control_records.docx,docx,36899,2,cdb4111eef8c37a107363feffb8769c1e4091a53bd9c92f1d57609cc0e481d8e,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._schema_override_control_records.docx,docx,219,2,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/runtime_overlay_activation_gate.docx,docx,36846,2,7f026696a56f5e78d9864e0fa5d518c1613385814caef88077ad285a7d8e93f0,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._runtime_overlay_activation_gate.docx,docx,219,2,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/schema_activation_readiness_records.docx,docx,36741,2,55b4fa97c1d77b06142bff9c7198c595c57585b221055ce9aa34974428b33fb7,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._schema_activation_readiness_records.docx,docx,219,2,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/runtime_go_no_go_rules.docx,docx,37120,2,8486efaad8cb0bce2483664aff0e73aa724b9dd5b736ec393be36fb93cbf453c,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._runtime_go_no_go_rules.docx,docx,219,2,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/runtime_phase5_parity_map.docx,docx,37469,2,bd37f11b36fddb91224c731f6a7da167dcbd2e4a9f7608fd3885f5524ca0ce15,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._runtime_phase5_parity_map.docx,docx,219,2,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/runtime_phase6_parity_status.docx,docx,36837,2,fdc5b72872347a1d84c226b3673b8f377bfb9b778dba362221e822f75e85388e,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._runtime_phase6_parity_status.docx,docx,219,2,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/runtime_activation_readiness_matrix.docx,docx,36908,2,a614efb523447d36f158e9da3181c22a9f85d5c02bb811df21618fe70c467b81,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._runtime_activation_readiness_matrix.docx,docx,219,2,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/runtime_observability_matrix.docx,docx,37582,2,88fecf536d5f4fd8fa56c3ce53a75bb8a179c3de910552d9bd6770448bf955e2,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._runtime_observability_matrix.docx,docx,219,2,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/runtime_law_preservation_checklist.docx,docx,36841,2,0d30c076932b8cc44a90f4b796f0de7c56660af3fd54908d87d287b81d852810,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._runtime_law_preservation_checklist.docx,docx,219,2,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/runtime_engine_registry.docx,docx,37989,2,7bd7b1f662ad00fc591f900023e65eac43c55a382d666bd946d38a165fa03510,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._runtime_engine_registry.docx,docx,219,2,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/schema_rollback_records.docx,docx,36891,2,706416a8e371d09c880742419f60a93c8c35162514805fb9200aec0461c99b85,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._schema_rollback_records.docx,docx,219,2,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/schema_overlay_activation_gate_records.docx,docx,36737,2,03c83b1a1cab3d75a5374a47b297dea91714e97f1f28fed55df74972814e34aa,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._schema_overlay_activation_gate_records.docx,docx,219,2,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/schema_baseline_state_records.docx,docx,36905,2,013635f3a9ac2ac5a9df6c2f9c38b9826b1fa39e208ce989ea46e709a370c31a,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._schema_baseline_state_records.docx,docx,219,2,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/schema_law_preservation_records.docx,docx,36721,2,cd6a4ae1e9be7feb4706114899959dcd21fe772bed5ea1e64ffeb0687f0c7a1a,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._schema_law_preservation_records.docx,docx,219,2,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/schema_eval_and_promotion.docx,docx,37150,2,eb3f1ef1eaa2aeb00ecf83d9a283b4682d64fff8a9dc2a12b60147f019d81f1e,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._schema_eval_and_promotion.docx,docx,219,2,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/runtime_approval_matrix.docx,docx,37880,2,4c5937fc1490ce52a5552678ea82ab68757f72a2952f6aa196e617745b05925a,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._runtime_approval_matrix.docx,docx,219,2,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/runtime_recovery_routing.docx,docx,37525,2,a176ed8eb35ab4cfe6aecff40213118cc557d7a3de1efecd8d3b36a2d392f3c7,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._runtime_recovery_routing.docx,docx,219,2,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/runtime_parity_verification_policy.docx,docx,37167,2,f428b03d5e16fb3a68bfea446841fe8612eadc86e24d1d285c25b34c0fc32558,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._runtime_parity_verification_policy.docx,docx,219,2,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/schema_parity_verification_records.docx,docx,36730,2,c4d80add569dd0fb585256a88618612182aa34c0eb0a974c7e36b622676f0b62,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._schema_parity_verification_records.docx,docx,219,2,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/runtime_promotion_control_matrix.docx,docx,37795,2,47d932f5d1cba1b3712d2d9e1297af8d1da0486a526a7bc2bb97b653baf20919,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._runtime_promotion_control_matrix.docx,docx,219,2,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/runtime_failure_injection_map.docx,docx,36956,2,13beea99c648c98dc6353425c2a7c70cdb7071f0218c80f014e1cf9982753f8a,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._runtime_failure_injection_map.docx,docx,219,2,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/schema_go_no_go_records.docx,docx,36746,2,babf45c62f9156117ac31711eb5f1e9b9576a7970c6f805b14ff939d1521e346,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._schema_go_no_go_records.docx,docx,219,2,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/NEXT_ACTION_TEMPLATE.txt,txt,37,2,6a1d633f89d7e5f2c18796affc42f441256209f6e25b735e1f785e8676c3cec9,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._NEXT_ACTION_TEMPLATE.txt,txt,219,2,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/schema_live_test_scenario_records.docx,docx,36749,2,b48b53a39884798ff54a502fa921e4b45ef09743d9cee84075d8320468531506,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._schema_live_test_scenario_records.docx,docx,219,2,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/runtime_trace_event_map.docx,docx,37789,2,1d659c77da0f64f0783c77721cdf8e3ca76781449bd6708dfa25cf71e3bc9d53,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._runtime_trace_event_map.docx,docx,219,2,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/schema_engine_equivalence_records.docx,docx,36727,2,cf467d6da8682e35c57ec5213ddb4e271487ba83254025f4638759e72f47de9c,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._schema_engine_equivalence_records.docx,docx,219,2,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/runtime_rollback_matrix.docx,docx,37564,2,2f4989392bd2cff0c8a5dfdccf1e9ff26e2fb9bf29da4868d81a1711584544c1,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._runtime_rollback_matrix.docx,docx,219,2,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/schema_shadow_mode_run_records.docx,docx,36923,2,a3ff8bc8aff9f757a4db0beb4de472c392ef239b75febd8fcd4f425c8f225ddb,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._schema_shadow_mode_run_records.docx,docx,219,2,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/schema_live_validation_run_records.docx,docx,36764,2,1f0ee3803ccb187d20667aa5911283fb18f0f9aff7e58430d3ca18750e47fa2b,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._schema_live_validation_run_records.docx,docx,219,2,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/schema_runtime_checkpoint_records.docx,docx,36919,2,5ebe1b8458c7418af7e666a324d2947c5bae1e19faa0658c8d05c88577f74e97,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._schema_runtime_checkpoint_records.docx,docx,219,2,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/runtime_parity_map.docx,docx,37702,2,475cc8d0d79073520877027e66963eed33a7ce65eb324bda0a98ff08473fc7b6,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._runtime_parity_map.docx,docx,219,2,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/schema_promotion_control_records.docx,docx,36906,2,c6999efa84fbe0eb4429a4613149ecc05a8b807df3da9b5380ff6efd313e8047,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._schema_promotion_control_records.docx,docx,219,2,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/runtime_approval_trace_map.docx,docx,37514,2,34f1eea9bca67e4d468490c966932c3195766d5d1d3c8f877295b5c0d0d67c68,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._runtime_approval_trace_map.docx,docx,219,2,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/runtime_checkpoint_policy.docx,docx,37671,2,e9de23594b4e6f87ee93cc185725f8ebd9cad2f82de32bdc1ac09694febc1474,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._runtime_checkpoint_policy.docx,docx,219,2,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/schema_failure_injection_records.docx,docx,36748,2,7d9ee94c88736a80f83600360acd08f84873c142e511cbd20bf8cc6b85966c29,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._schema_failure_injection_records.docx,docx,219,2,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/schema_failure_state_records.docx,docx,36906,2,434fc305ffcbf31fa7759884095e80e203c9ad5b77f4aa36208d3e2f52f81a5e,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._schema_failure_state_records.docx,docx,219,2,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/runtime_handoff_rules.docx,docx,37786,2,ef1695eaff668b5d1d1bc9f54f66a059536c234e1460c234251ba58ed87c6336,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._runtime_handoff_rules.docx,docx,219,2,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/schema_failure_observation_records.docx,docx,36904,2,1ea2b070ef4db288965389bdac509880f8e938bc3fc6bdb1541a7f808aa6c0cc,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._schema_failure_observation_records.docx,docx,219,2,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RUNTIME/schema_approval_trace_records.docx,docx,36912,2,505fe3c315c07e4b5951095ff2a648625d098b8389625654727a631a1f43186b,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RUNTIME/._schema_approval_trace_records.docx,docx,219,2,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!WRITING_SYSTEM/RELIABILITY_LAYER/RUNTIME_RELIABILITY_INTEGRATION_RULES.docx,docx,37759,2,1c4b7bd0235561baeb3f313eeaf22cda4da1bc939ef9a625205e432b1e9ca5dd,payload
WRITING_ARCHITECT.zip!WRITING_ARCHITECT/Module writing.zip!Module writing/WRITING_SYSTEM.zip!__MACOSX/WRITING_SYSTEM/RELIABILITY_LAYER/._RUNTIME_RELIABILITY_INTEGRATION_RULES.docx,docx,219,2,183d5f9ccea67024dcb7092db8834c69e7c17eabb356a6f322b8cc5b5563dfc0,packaging
